aobtDateKey;adep;ades;aobtDate;aobtTime;aibtDate;aibtTime;aircraftRegistration;aircraftType;airline
20170711;LEMH;LEPA;11/07/2017;5:02:00;11/07/2017;5:40:00;ECLJS;CRJX;ANE
20170711;LEMH;LEBB;11/07/2017;8:50:00;11/07/2017;10:27:00;ECKYO;E190;AEA
20170711;LEMH;LEPA;11/07/2017;8:13:00;11/07/2017;8:57:00;ECMEC;AT75;AEA
20170711;LEMH;LEAL;11/07/2017;11:06:00;11/07/2017;12:39:00;2TBMI;TBM9;ZZZ
20170711;LEMH;LIPX;11/07/2017;11:20:00;12/07/2017;0:00:00;ECMEZ;B712;VOE
20170711;LEMH;EGNX;11/07/2017;10:15:00;12/07/2017;0:00:00;GCELY;B733;EXS
20170711;LEMH;LEMD;11/07/2017;6:55:00;11/07/2017;8:32:00;EIEPC;B738;RYR
20170711;LEMH;LIMC;11/07/2017;7:40:00;12/07/2017;0:00:00;GEZBY;A319;EZY
20170711;LEMH;LEBL;11/07/2017;15:13:00;11/07/2017;15:57:00;ECJFF;A320;VLG
20170711;LEMH;LEBL;11/07/2017;6:18:00;11/07/2017;7:05:00;ECHQL;A320;VLG
20170711;LEMH;LEPA;11/07/2017;13:00:00;11/07/2017;13:30:00;ECLJS;CRJX;ANE
20170711;LEMH;LEPA;11/07/2017;19:02:00;11/07/2017;19:42:00;ECMEC;AT75;AEA
20170710;LEMH;LEPA;10/07/2017;9:51:00;10/07/2017;10:26:00;ECMJO;CRJX;ANE
20170710;LEMH;GCTS;10/07/2017;21:57:00;11/07/2017;1:25:00;ECLZD;A320;EVE
20170710;LEMH;LEBL;10/07/2017;6:55:00;10/07/2017;7:50:00;ECMAX;A320;VLG
20170710;LEMH;LIMC;10/07/2017;7:34:00;11/07/2017;0:00:00;GEZUZ;A320;EZY
20170710;LEMH;EGSS;10/07/2017;9:15:00;11/07/2017;0:00:00;GTAWW;B738;TOM
20170710;LEMH;EGNM;10/07/2017;19:16:00;11/07/2017;0:00:00;GZBAP;A320;MON
20170710;LEMH;LEMD;10/07/2017;7:05:00;10/07/2017;8:48:00;EIFRE;B738;RYR
20170710;LEMH;EGTE;10/07/2017;8:32:00;11/07/2017;0:00:00;GFDZT;B738;TOM
20170710;LEMH;EGHH;10/07/2017;8:59:00;11/07/2017;0:00:00;GFDZW;B738;TOM
20170710;LEMH;LEBL;10/07/2017;20:45:00;10/07/2017;21:31:00;ECMLD;A321;VLG
20170710;LEMH;EGPF;10/07/2017;9:46:00;11/07/2017;0:00:00;GTCDM;A321;TCX
20170710;LEMH;EGAA;10/07/2017;18:37:00;11/07/2017;0:00:00;GGDFO;B733;EXS
20170710;LEMH;LEXJ;10/07/2017;16:38:00;10/07/2017;18:20:00;EIEXB;B712;VOE
20170710;LEMH;LFRS;10/07/2017;7:40:00;11/07/2017;0:00:00;9HOME;B735;VOE
20170709;LEMH;EGKK;09/07/2017;22:40:00;10/07/2017;0:00:00;GBYAW;B752;TOM
20170709;LEMH;LIMC;09/07/2017;22:06:00;10/07/2017;0:00:00;GEZDW;A319;EZY
20170709;LEMH;EHAM;09/07/2017;6:55:00;10/07/2017;0:00:00;PHHXE;B738;TRA
20170709;LEMH;LEBL;09/07/2017;16:14:00;09/07/2017;16:57:00;EIENA;B738;RYR
20170709;LEMH;LEBL;09/07/2017;19:23:00;09/07/2017;20:19:00;ECLQN;A320;VLG
20170709;LEMH;LIRF;09/07/2017;5:53:00;10/07/2017;0:00:00;EIIMN;A319;AZA
20170709;LEMH;LIPZ;09/07/2017;9:55:00;10/07/2017;0:00:00;EIFGX;B733;MSA
20170709;LEMH;LEIB;09/07/2017;16:30:00;09/07/2017;17:12:00;DIEKU;C25A;ECA
20170709;LEMH;LEPA;09/07/2017;15:29:00;09/07/2017;16:06:00;ECMEC;AT75;AEA
20170709;LEMH;EDDF;09/07/2017;6:12:00;10/07/2017;0:00:00;DATUA;B738;TUI
20170709;LEMH;LEPA;09/07/2017;10:05:00;09/07/2017;10:38:00;ECMQQ;CRJX;ANE
20170709;LEMH;ENGM;09/07/2017;21:35:00;10/07/2017;0:00:00;SERFX;B738;BLX
20170709;LEMH;LIMC;09/07/2017;18:02:00;10/07/2017;0:00:00;INDMJ;B763;NOS
20170709;LEMH;LIMC;09/07/2017;15:22:00;10/07/2017;0:00:00;GEZIV;A319;EZY
20170709;LEMH;LEMD;09/07/2017;7:20:00;09/07/2017;8:48:00;ECJSK;A320;IBS
20170709;LEMH;EGKK;09/07/2017;9:10:00;10/07/2017;0:00:00;GEZIP;A319;EZY
20170709;LEMH;LIME;09/07/2017;13:08:00;10/07/2017;0:00:00;INDMJ;B763;NOS
20170709;LEMH;LEPA;09/07/2017;18:31:00;09/07/2017;19:08:00;ECMEC;AT75;AEA
20170709;LEMH;EGCC;09/07/2017;10:00:00;10/07/2017;0:00:00;GZBAO;A321;MON
20170716;LEMH;LIME;16/07/2017;7:45:00;17/07/2017;0:00:00;OMNAS;B738;LAV
20170716;LEMH;LIPE;16/07/2017;6:06:00;17/07/2017;0:00:00;EIFFW;B738;ISS
20170716;LEMH;LIME;16/07/2017;12:35:00;17/07/2017;0:00:00;INDMJ;B763;NOS
20170717;LEMH;LIMC;17/07/2017;15:35:00;18/07/2017;0:00:00;GEZTK;A320;EZY
20170717;LEMH;LEPA;17/07/2017;5:05:00;17/07/2017;5:43:00;ECMJQ;CRJX;ANE
20170717;LEMH;EGNX;17/07/2017;19:57:00;18/07/2017;0:00:00;EIEMA;B738;RYR
20170717;LEMH;LEPA;17/07/2017;13:28:00;17/07/2017;14:04:00;ECMEC;AT75;AEA
20170717;LEMH;LEPA;17/07/2017;7:40:00;17/07/2017;8:25:00;ECLOV;CRJX;ANE
20170717;LEMH;EGPF;17/07/2017;9:29:00;18/07/2017;0:00:00;GTCDJ;A321;TCX
20170717;LEMH;EGAA;17/07/2017;17:59:00;18/07/2017;0:00:00;GGDFL;B733;EXS
20170717;LEMH;EGCC;17/07/2017;10:37:00;18/07/2017;0:00:00;GOZBY;A320;MON
20170717;LEMH;EGBB;17/07/2017;13:23:00;18/07/2017;0:00:00;GTCDZ;A321;TCX
20170717;LEMH;EGBB;17/07/2017;17:15:00;18/07/2017;0:00:00;GOJEG;A321;MON
20170717;LEMH;LEBL;17/07/2017;11:55:00;17/07/2017;12:52:00;ECLQK;A320;VLG
20170717;LEMH;LEPA;17/07/2017;5:25:00;17/07/2017;6:07:00;ECMEC;AT75;AEA
20170717;LEMH;LIMC;17/07/2017;7:49:00;18/07/2017;0:00:00;GEZWZ;A320;EZY
20170717;LEMH;EGLC;17/07/2017;14:38:00;18/07/2017;0:00:00;GLCYE;E170;CFE
20170717;LEMH;EGKK;17/07/2017;9:33:00;18/07/2017;0:00:00;GTCDN;A321;TCX
20170717;LEMH;LEPA;17/07/2017;13:00:00;17/07/2017;13:31:00;ECMJQ;CRJX;ANE
20170717;LEMH;EGGW;17/07/2017;10:42:00;18/07/2017;0:00:00;GZBAI;A321;MON
20170717;LEMH;LEBL;17/07/2017;21:17:00;17/07/2017;22:01:00;ECMGY;A321;VLG
20170717;LEMH;LEPA;17/07/2017;9:55:00;17/07/2017;10:29:00;ECLOV;CRJX;ANE
20170717;LEMH;EGSS;17/07/2017;8:08:00;18/07/2017;0:00:00;GTCDX;A321;TCX
20170717;LEMH;LEMD;17/07/2017;12:17:00;17/07/2017;14:00:00;ECLOX;CRJX;ANE
20170717;LEMH;LEBL;17/07/2017;19:15:00;17/07/2017;19:59:00;ECHGZ;A320;VLG
20170717;LEMH;LEPA;17/07/2017;17:49:00;17/07/2017;18:18:00;ECLOV;CRJX;ANE
20170717;LEMH;LEBL;17/07/2017;17:45:00;17/07/2017;18:37:00;ECMKV;A319;VLG
20170717;LEMH;EGCC;17/07/2017;10:19:00;18/07/2017;0:00:00;GTAWI;B738;TOM
20170717;LEMH;LIRN;17/07/2017;6:25:00;18/07/2017;0:00:00;GEZWD;A320;EZY
20170717;LEMH;EGGW;17/07/2017;8:58:00;18/07/2017;0:00:00;GEZWN;A320;EZY
20170717;LEMH;LEBL;17/07/2017;15:10:00;17/07/2017;15:55:00;ECJTR;A320;VLG
20170717;LEMH;LEBL;17/07/2017;6:20:00;17/07/2017;7:14:00;ECLVV;A320;VLG
20170717;LEMH;EGGW;17/07/2017;9:50:00;18/07/2017;0:00:00;GZBAS;A320;MON
20170717;LEMH;LEMD;17/07/2017;7:15:00;17/07/2017;8:58:00;EIEKB;B738;RYR
20170717;LEMH;EGCC;17/07/2017;11:15:00;18/07/2017;0:00:00;GPOWN;A321;EXS
20170717;LEMH;EGGD;17/07/2017;7:56:00;18/07/2017;0:00:00;GTCDK;A321;TCX
20170717;LEMH;LEMD;17/07/2017;17:00:00;17/07/2017;18:33:00;ECMEL;A320;VLG
20170717;LEMH;LEXJ;17/07/2017;16:31:00;17/07/2017;18:01:00;EIEXB;B712;VOE
20170717;LEMH;EGGD;17/07/2017;8:26:00;18/07/2017;0:00:00;GOOBF;B752;TOM
20170717;LEMH;EGLL;17/07/2017;18:51:00;18/07/2017;0:00:00;GEUXL;A321;BAW
20170717;LEMH;LEPA;17/07/2017;10:39:00;17/07/2017;11:11:00;ECMEC;AT75;AEA
20170717;LEMH;LEBL;17/07/2017;10:05:00;17/07/2017;10:50:00;ECMBM;A320;VLG
20170717;LEMH;LPPR;17/07/2017;17:13:00;18/07/2017;0:00:00;CSTRL;A320;OBS
20170717;LEMH;EGNX;17/07/2017;10:16:00;18/07/2017;0:00:00;GDHJH;A321;TCX
20170717;LEMH;LEBL;17/07/2017;10:00:00;17/07/2017;10:46:00;ECLQF;C550;ORO
20170717;LEMH;EGMC;17/07/2017;19:40:00;18/07/2017;0:00:00;GEZDD;A319;EZY
20170717;LEMH;LEVC;17/07/2017;15:21:00;17/07/2017;16:24:00;EIDPP;B738;RYR
20170717;LEMH;LEPA;17/07/2017;8:13:00;17/07/2017;9:02:00;ECMEC;AT75;AEA
20170717;LEMH;LFRS;17/07/2017;7:35:00;18/07/2017;0:00:00;EIFMY;A319;VOE
20170717;LEMH;EGNX;17/07/2017;11:05:00;18/07/2017;0:00:00;GCELE;B733;EXS
20170717;LEMH;LIMJ;17/07/2017;21:02:00;18/07/2017;0:00:00;EIEXB;B712;VOE
20170717;LEMH;EGKK;17/07/2017;8:29:00;18/07/2017;0:00:00;GTAWD;B738;TOM
20170717;LEMH;EGCC;17/07/2017;9:22:00;18/07/2017;0:00:00;GTCDM;A321;TCX
20170717;LEMH;EGFF;17/07/2017;8:44:00;18/07/2017;0:00:00;GFDZJ;B738;TOM
20170717;LEMH;LEBL;17/07/2017;7:00:00;17/07/2017;7:59:00;ECJTR;A320;VLG
20170717;LEMH;EGKK;17/07/2017;18:15:00;18/07/2017;0:00:00;GEZGA;A319;EZY
20170717;LEMH;EGKK;17/07/2017;9:02:00;18/07/2017;0:00:00;GEZWU;A320;EZY
20170717;LEMH;EGHH;17/07/2017;8:51:00;18/07/2017;0:00:00;GFDZX;B738;TOM
20170717;LEMH;EGPH;17/07/2017;10:00:00;18/07/2017;0:00:00;GGDFN;B733;EXS
20170717;LEMH;LEVC;17/07/2017;9:59:00;17/07/2017;11:13:00;ECLJT;CRJX;ANE
20170717;LEMH;LEBL;17/07/2017;16:17:00;17/07/2017;17:09:00;EIFTT;B738;RYR
20170717;LEMH;LEPA;17/07/2017;18:32:00;17/07/2017;19:09:00;ECHFK;E120;SWT
20170717;LEMH;LEBL;17/07/2017;9:13:00;17/07/2017;10:11:00;ECLZN;A320;VLG
20170717;LEMH;EGNM;17/07/2017;10:15:00;18/07/2017;0:00:00;GCELK;B733;EXS
20170717;LEMH;EGTE;17/07/2017;8:24:00;18/07/2017;0:00:00;GFDZT;B738;TOM
20170717;LEMH;LECU;17/07/2017;17:58:00;17/07/2017;19:10:00;ECKOL;C56X;GES
20170717;LEMH;LEPA;17/07/2017;15:26:00;17/07/2017;16:00:00;ECLOV;CRJX;ANE
20170717;LEMH;EGSS;17/07/2017;9:17:00;18/07/2017;0:00:00;GFDZG;B738;TOM
20170717;LEMH;EGNM;17/07/2017;19:30:00;18/07/2017;0:00:00;GZBAP;A320;MON
20170717;LEMH;LEMD;17/07/2017;5:15:00;17/07/2017;6:35:00;ECLPN;CRJX;ANE
20170717;LEMH;LEPA;17/07/2017;18:40:00;17/07/2017;19:15:00;ECMEC;AT75;AEA
20170717;LEMH;LEBL;17/07/2017;16:54:00;17/07/2017;17:42:00;ECLQL;A320;VLG
20170718;LEMH;LEMD;18/07/2017;5:10:00;18/07/2017;6:28:00;ECLOV;CRJX;ANE
20170718;LEMH;LIRN;18/07/2017;19:10:00;19/07/2017;0:00:00;GEZPG;A319;EZY
20170718;LEMH;EGNT;18/07/2017;9:50:00;19/07/2017;0:00:00;GGDFZ;B738;EXS
20170718;LEMH;LEPA;18/07/2017;17:45:00;18/07/2017;18:17:00;ECMJQ;CRJX;ANE
20170718;LEMH;LEBL;18/07/2017;6:57:00;18/07/2017;7:50:00;ECHTD;A320;VLG
20170718;LEMH;LEPA;18/07/2017;15:31:00;18/07/2017;16:06:00;ECMJQ;CRJX;ANE
20170718;LEMH;LEBL;18/07/2017;20:35:00;18/07/2017;21:25:00;ECMGY;A321;VLG
20170718;LEMH;LIMC;18/07/2017;7:27:00;19/07/2017;0:00:00;GEZFC;A319;EZY
20170718;LEMH;LIPZ;18/07/2017;7:35:00;19/07/2017;0:00:00;GEZTG;A320;EZY
20170718;LEMH;EGKA;18/07/2017;6:00:00;19/07/2017;0:00:00;2MSTG;C510;ZZZ
20170718;LEMH;LEPA;18/07/2017;19:04:00;18/07/2017;19:36:00;ECMEC;AT75;AEA
20170718;LEMH;LEBL;18/07/2017;16:50:00;18/07/2017;17:33:00;ECLQM;A320;VLG
20170718;LEMH;LSZH;18/07/2017;9:45:00;19/07/2017;0:00:00;HBJRC;CL60;SAZ
20170718;LEMH;LEMD;18/07/2017;7:03:00;18/07/2017;8:33:00;EIDPW;B738;RYR
20170718;LEMH;EGNX;18/07/2017;10:11:00;19/07/2017;0:00:00;GGDFK;B733;EXS
20170718;LEMH;LEBL;18/07/2017;16:14:00;18/07/2017;17:01:00;EIDWA;B738;RYR
20170718;LEMH;EGKK;18/07/2017;14:55:00;19/07/2017;0:00:00;GEZGA;A319;EZY
20170718;LEMH;LEMD;18/07/2017;21:33:00;18/07/2017;23:07:00;ECMOG;A320;VLG
20170718;LEMH;LIPX;18/07/2017;11:40:00;19/07/2017;0:00:00;9HOME;B735;VOE
20170718;LEMH;EGSS;18/07/2017;21:48:00;19/07/2017;0:00:00;GJZHK;B738;EXS
20170718;LEMH;LEBL;18/07/2017;19:54:00;18/07/2017;20:39:00;ECMGE;A320;VLG
20170718;LEMH;EGPF;18/07/2017;10:30:00;19/07/2017;0:00:00;GJZHZ;B738;EXS
20170718;LEMH;LEMD;18/07/2017;16:25:00;18/07/2017;17:58:00;ECMOG;A320;VLG
20170718;LEMH;LEBL;18/07/2017;6:11:00;18/07/2017;6:55:00;ECLVU;A320;VLG
20170718;LEMH;EGGW;18/07/2017;7:45:00;19/07/2017;0:00:00;GEZUR;A320;EZY
20170718;LEMH;LEAS;18/07/2017;17:33:00;18/07/2017;19:11:00;EIEXI;B712;VOE
20170718;LEMH;LEPA;18/07/2017;9:50:00;18/07/2017;10:21:00;ECMJQ;CRJX;ANE
20170718;LEMH;EGBB;18/07/2017;9:31:00;19/07/2017;0:00:00;GJZHO;B738;EXS
20170718;LEMH;EHAM;18/07/2017;6:47:00;19/07/2017;0:00:00;PHXRA;B737;TRA
20170718;LEMH;LIMC;18/07/2017;15:25:00;19/07/2017;0:00:00;GEZBZ;A319;EZY
20170718;LEMH;LPPT;18/07/2017;10:10:00;19/07/2017;0:00:00;ECMNB;CRJ2;ANE
20170718;LEMH;LEPA;18/07/2017;5:05:00;18/07/2017;5:34:00;ECMJO;CRJX;ANE
20170718;LEMH;EKBI;18/07/2017;9:55:00;19/07/2017;0:00:00;YLPSF;B737;PRI
20170718;LEMH;EGGD;18/07/2017;15:33:00;19/07/2017;0:00:00;GEZOT;A320;EZY
20170718;LEMH;LEPA;18/07/2017;13:17:00;18/07/2017;13:49:00;ECMEC;AT75;AEA
20170718;LEMH;EGGW;18/07/2017;21:20:00;19/07/2017;0:00:00;GEZUR;A320;EZY
20170718;LEMH;EGGP;18/07/2017;19:53:00;19/07/2017;0:00:00;GEZDP;A319;EZY
20170718;LEMH;EGKK;18/07/2017;8:38:00;19/07/2017;0:00:00;GEZTJ;A320;EZY
20170718;LEMH;LEMG;18/07/2017;22:10:00;18/07/2017;23:48:00;ECLOC;A320;VLG
20170718;LEMH;LEMD;18/07/2017;15:39:00;18/07/2017;17:10:00;ECMNB;CRJ2;ANE
20170718;LEMH;LEPA;18/07/2017;5:15:00;18/07/2017;5:39:00;ECMEC;AT75;AEA
20170718;LEMH;EGNT;18/07/2017;8:56:00;19/07/2017;0:00:00;LYVEN;A320;TCX
20170718;LEMH;LSZB;18/07/2017;11:23:00;19/07/2017;0:00:00;HBIZB;SB20;SRK
20170718;LEMH;EGNM;18/07/2017;10:24:00;19/07/2017;0:00:00;GJZHD;B738;EXS
20170718;LEMH;EDDK;18/07/2017;13:50:00;19/07/2017;0:00:00;DAGWG;A319;EWG
20170718;LEMH;LEBL;18/07/2017;12:23:00;18/07/2017;13:07:00;ECLZM;A320;VLG
20170718;LEMH;LEPA;18/07/2017;12:59:00;18/07/2017;13:28:00;ECMJO;CRJX;ANE
20170718;LEMH;LEPA;18/07/2017;7:32:00;18/07/2017;8:14:00;ECMJQ;CRJX;ANE
20170718;LEMH;LIRF;18/07/2017;13:06:00;19/07/2017;0:00:00;ECMAH;A320;VLG
20170718;LEMH;LEBL;18/07/2017;15:00:00;18/07/2017;15:46:00;ECLVU;A320;VLG
20170718;LEMH;EDLW;18/07/2017;14:23:00;19/07/2017;0:00:00;DBADA;J328;ADN
20170718;LEMH;LEBL;18/07/2017;17:30:00;18/07/2017;18:12:00;ECMAN;A320;VLG
20170718;LEMH;LEPA;18/07/2017;10:29:00;18/07/2017;11:00:00;ECMEC;AT75;AEA
20170719;LEMH;LFBO;19/07/2017;10:30:00;20/07/2017;0:00:00;GEZIS;A319;EZY
20170719;LEMH;LFPO;19/07/2017;19:24:00;20/07/2017;0:00:00;ECMOO;A321;VLG
20170719;LEMH;LFPG;19/07/2017;7:45:00;20/07/2017;0:00:00;OOJAX;B738;JAF
20170719;LEMH;LEBL;19/07/2017;6:35:00;19/07/2017;7:21:00;ECLUN;A320;VLG
20170719;LEMH;EGCC;19/07/2017;10:18:00;20/07/2017;0:00:00;GOBYE;B763;TOM
20170719;LEMH;EDDL;19/07/2017;14:10:00;20/07/2017;0:00:00;DASXC;B738;EWG
20170719;LEMH;LEZL;19/07/2017;13:37:00;19/07/2017;15:10:00;ECLZF;A320;VLG
20170719;LEMH;LKPR;19/07/2017;19:46:00;20/07/2017;0:00:00;OKTSH;B738;TVS
20170719;LEMH;LEBL;19/07/2017;9:00:00;19/07/2017;9:53:00;ECMFK;A320;VLG
20170719;LEMH;EGKK;19/07/2017;8:37:00;20/07/2017;0:00:00;GEZTT;A320;EZY
20170719;LEMH;LEBL;19/07/2017;16:22:00;19/07/2017;17:13:00;EIEPF;B738;RYR
20170719;LEMH;LEMD;19/07/2017;16:30:00;19/07/2017;18:02:00;ECMOG;A320;VLG
20170719;LEMH;LEMD;19/07/2017;6:50:00;19/07/2017;8:29:00;ECLYM;A320;IBS
20170719;LEMH;EGBB;19/07/2017;8:55:00;20/07/2017;0:00:00;GOOBN;B752;TOM
20170719;LEMH;EGKK;19/07/2017;19:55:00;20/07/2017;0:00:00;EIFHE;B738;IBK
20170719;LEMH;EGKK;19/07/2017;16:35:00;20/07/2017;0:00:00;GEZIV;A319;EZY
20170719;LEMH;LEBB;19/07/2017;15:05:00;19/07/2017;16:29:00;ECMJC;A320;VLG
20170719;LEMH;LEAL;19/07/2017;12:50:00;19/07/2017;13:55:00;ECMKN;A320;VLG
20170719;LEMH;LEMD;19/07/2017;7:09:00;19/07/2017;8:52:00;EIEFO;B738;RYR
20170719;LEMH;LEMD;19/07/2017;5:05:00;19/07/2017;6:36:00;ECLKF;CRJX;ANE
20170719;LEMH;LEVC;19/07/2017;10:07:00;19/07/2017;11:06:00;ECMJO;CRJX;ANE
20170719;LEMH;LEPA;19/07/2017;9:58:00;19/07/2017;10:36:00;ECLOX;CRJX;ANE
20170719;LEMH;LFLL;19/07/2017;12:45:00;20/07/2017;0:00:00;GEZDS;A319;EZY
20170719;LEMH;LFQQ;19/07/2017;6:27:00;20/07/2017;0:00:00;OOJAS;B737;JAF
20170719;LEMH;LEPA;19/07/2017;8:07:00;19/07/2017;8:50:00;ECMEC;AT75;AEA
20170719;LEMH;EGGW;19/07/2017;10:40:00;20/07/2017;0:00:00;GZBAS;A320;MON
20170719;LEMH;LEPA;19/07/2017;10:42:00;19/07/2017;11:17:00;ECMEC;AT75;AEA
20170719;LEMH;LEPA;19/07/2017;18:18:00;19/07/2017;18:57:00;ECLSN;AT72;SWT
20170719;LEMH;LZIB;19/07/2017;5:53:00;20/07/2017;0:00:00;OKTVL;B738;TVS
20170719;LEMH;LEBL;19/07/2017;17:35:00;19/07/2017;18:29:00;ECMKX;A319;VLG
20170719;LEMH;EGCN;19/07/2017;11:10:00;20/07/2017;0:00:00;GTAWL;B738;TOM
20170719;LEMH;LEBL;19/07/2017;11:42:00;19/07/2017;12:21:00;CSLAS;C68A;NJE
20170719;LEMH;LEPA;19/07/2017;17:45:00;19/07/2017;18:23:00;ECMJO;CRJX;ANE
20170719;LEMH;LEBL;19/07/2017;20:30:00;19/07/2017;21:13:00;ECMMH;A321;VLG
20170719;LEMH;LEMD;19/07/2017;18:31:00;19/07/2017;20:20:00;EIEFO;B738;RYR
20170719;LEMH;LIMC;19/07/2017;15:33:00;20/07/2017;0:00:00;GEZOL;A320;EZY
20170719;LEMH;LEPA;19/07/2017;12:56:00;19/07/2017;13:33:00;ECMJQ;CRJX;ANE
20170719;LEMH;EGLL;19/07/2017;19:15:00;20/07/2017;0:00:00;GEUUT;A320;BAW
20170719;LEMH;LSGG;19/07/2017;19:50:00;20/07/2017;0:00:00;HBJYC;A319;EZS
20170719;LEMH;EGNX;19/07/2017;20:30:00;20/07/2017;0:00:00;EIFOG;B738;RYR
20170719;LEMH;LEVC;19/07/2017;6:45:00;19/07/2017;7:45:00;EIFTW;B738;RYR
20170719;LEMH;EHAM;19/07/2017;11:14:00;20/07/2017;0:00:00;CFYLC;B738;TFL
20170719;LEMH;EGCC;19/07/2017;10:06:00;20/07/2017;0:00:00;GTCDO;A321;TCX
20170719;LEMH;LEBL;19/07/2017;9:14:00;19/07/2017;10:09:00;ECLZN;A320;VLG
20170720;LEMH;EDDV;20/07/2017;16:48:00;21/07/2017;0:00:00;DATUD;B738;TUI
20170720;LEMH;LEMD;20/07/2017;12:00:00;20/07/2017;13:34:00;ECLJX;CRJX;ANE
20170720;LEMH;LEBL;20/07/2017;16:40:00;20/07/2017;17:24:00;ECLVP;A320;VLG
20170720;LEMH;EDDH;20/07/2017;8:56:00;21/07/2017;0:00:00;DATYA;B738;TUI
20170720;LEMH;LEPA;20/07/2017;18:34:00;20/07/2017;19:18:00;ECLSN;AT72;SWT
20170720;LEMH;EBBR;20/07/2017;7:42:00;21/07/2017;0:00:00;OOJVA;E190;JAF
20170720;LEMH;EDDS;20/07/2017;6:25:00;21/07/2017;0:00:00;DAHFZ;B738;TUI
20170720;LEMH;LEPA;20/07/2017;7:55:00;20/07/2017;8:44:00;ECMJQ;CRJX;ANE
20170720;LEMH;EGKK;20/07/2017;15:05:00;21/07/2017;0:00:00;GEZFB;A319;EZY
20170720;LEMH;LEBL;20/07/2017;15:05:00;20/07/2017;15:50:00;ECHQI;A320;VLG
20170720;LEMH;LEPA;20/07/2017;13:23:00;20/07/2017;13:53:00;ECMEC;AT75;AEA
20170720;LEMH;LPPR;20/07/2017;15:12:00;21/07/2017;0:00:00;CSTRL;A320;EVE
20170720;LEMH;LEPA;20/07/2017;13:00:00;20/07/2017;13:29:00;ECLJS;CRJX;ANE
20170720;LEMH;LEBL;20/07/2017;8:35:00;20/07/2017;9:34:00;ECMAX;A320;VLG
20170720;LEMH;LIMC;20/07/2017;11:54:00;21/07/2017;0:00:00;INEOT;B738;NOS
20170720;LEMH;LEPA;20/07/2017;11:00:00;20/07/2017;11:31:00;ECMEC;AT75;AEA
20170720;LEMH;LIPZ;20/07/2017;7:43:00;21/07/2017;0:00:00;GEZTG;A320;EZY
20170720;LEMH;LEVC;20/07/2017;20:21:00;20/07/2017;21:22:00;ECMJQ;CRJX;ANE
20170720;LEMH;LEBL;20/07/2017;21:45:00;20/07/2017;22:47:00;ECMQB;A321;VLG
20170720;LEMH;LPPT;20/07/2017;9:35:00;21/07/2017;0:00:00;CSTRL;A320;EVE
20170720;LEMH;LFLL;20/07/2017;16:45:00;21/07/2017;0:00:00;OOJOS;B737;JAF
20170720;LEMH;LFSB;20/07/2017;13:14:00;21/07/2017;0:00:00;DAHFZ;B738;TUI
20170720;LEMH;LEPA;20/07/2017;15:23:00;20/07/2017;15:51:00;ECMJQ;CRJX;ANE
20170720;LEMH;LEAS;20/07/2017;21:21:00;20/07/2017;23:04:00;ECMFJ;B712;VOE
20170720;LEMH;LEZG;20/07/2017;17:30:00;20/07/2017;18:41:00;ECMFJ;B712;VOE
20170720;LEMH;LEPA;20/07/2017;12:29:00;20/07/2017;12:59:00;INEOW;B738;NOS
20170720;LEMH;LIMC;20/07/2017;7:25:00;21/07/2017;0:00:00;GEZEW;A319;EZY
20170720;LEMH;LEBL;20/07/2017;19:00:00;20/07/2017;19:42:00;ECMDZ;A320;VLG
20170720;LEMH;EDDL;20/07/2017;7:48:00;21/07/2017;0:00:00;DATUM;B738;TUI
20170720;LEMH;EGGD;20/07/2017;15:32:00;21/07/2017;0:00:00;GEZWR;A320;EZY
20170720;LEMH;LEMD;20/07/2017;6:55:00;20/07/2017;8:24:00;ECILQ;A320;IBS
20170720;LEMH;ESSA;20/07/2017;21:25:00;21/07/2017;0:00:00;SERFR;B763;BLX
20170720;LEMH;LEBL;20/07/2017;9:09:00;20/07/2017;9:55:00;ECLZN;A320;VLG
20170720;LEMH;LFRS;20/07/2017;11:05:00;21/07/2017;0:00:00;EIGAU;A319;VOE
20170720;LEMH;EGKK;20/07/2017;9:33:00;21/07/2017;0:00:00;YLLCP;A320;MON
20170720;LEMH;LIRF;20/07/2017;11:40:00;21/07/2017;0:00:00;ECJTQ;A320;VLG
20170720;LEMH;LEPA;20/07/2017;18:51:00;20/07/2017;19:40:00;ECMEC;AT75;AEA
20170720;LEMH;LFPB;20/07/2017;10:55:00;21/07/2017;0:00:00;DBUZZ;C750;AXY
20170720;LEMH;EFHK;20/07/2017;10:40:00;21/07/2017;0:00:00;SEDZV;B738;BLX
20170720;LEMH;LEPA;20/07/2017;8:12:00;20/07/2017;9:21:00;ECMEC;AT75;AEA
20170720;LEMH;LEBB;20/07/2017;8:30:00;20/07/2017;10:07:00;ECKYO;E195;AEA
20170720;LEMH;LIMC;20/07/2017;16:02:00;21/07/2017;0:00:00;GEZTK;A320;EZY
20170720;LEMH;LFJL;20/07/2017;11:41:00;21/07/2017;0:00:00;OOJOS;B737;JAF
20170720;LEMH;LEBL;20/07/2017;7:00:00;20/07/2017;7:48:00;ECHQI;A320;VLG
20170720;LEMH;LEMD;20/07/2017;7:25:00;20/07/2017;8:58:00;EIFEE;B738;RYR
20170720;LEMH;EGKK;20/07/2017;9:00:00;21/07/2017;0:00:00;GEZTJ;A320;EZY
20170720;LEMH;EGKK;20/07/2017;8:42:00;21/07/2017;0:00:00;GTCDN;A321;TCX
